date,ticker,open,high,low,close,MA_1
0.0,BTC,0.04951,0.04951,0.04951,0.04951,0.04951
0.00019425019425019425,BTC,0.04951,0.08585,0.04951,0.08584,0.08584
0.0003885003885003885,BTC,0.08584,0.09307,0.07723,0.0808,0.0808
0.0005827505827505828,BTC,0.0808,0.08181,0.07426,0.07474,0.07474
0.000777000777000777,BTC,0.07474,0.07921,0.06634,0.07921,0.07921
0.0009712509712509713,BTC,0.07921,0.08181,0.0505,0.0505,0.0505
0.0011655011655011655,BTC,0.0505,0.06767,0.0505,0.06262,0.06262
0.0013597513597513598,BTC,0.06262,0.06262,0.05049,0.05454,0.05454
0.001554001554001554,BTC,0.05454,0.05941,0.0505,0.0505,0.0505
0.0017482517482517483,BTC,0.0505,0.056,0.05,0.056,0.056
0.0019425019425019425,BTC,0.056,0.0605,0.053,0.06,0.06
0.002136752136752137,BTC,0.06,0.062,0.054,0.0589,0.0589
0.002331002331002331,BTC,0.0589,0.0699,0.0571,0.0699,0.0699
0.0025252525252525255,BTC,0.0699,0.0699,0.0582,0.0627,0.0627
0.0027195027195027195,BTC,0.0627,0.06889,0.056,0.06785,0.06785
0.002913752913752914,BTC,0.06785,0.06785,0.06,0.0611,0.0611
0.003108003108003108,BTC,0.0611,0.0633,0.06,0.06,0.06
0.0033022533022533025,BTC,0.06,0.065,0.059,0.06,0.06
0.0034965034965034965,BTC,0.06,0.06231,0.057,0.057,0.057
0.003690753690753691,BTC,0.057,0.061,0.057,0.061,0.061
0.003885003885003885,BTC,0.061,0.0624,0.0607,0.0623,0.0623
0.004079254079254079,BTC,0.0623,0.0623,0.059,0.059,0.059
0.004273504273504274,BTC,0.059,0.061,0.059,0.0609,0.0609
0.004467754467754468,BTC,0.0609,0.0735,0.0593,0.071,0.071
0.004662004662004662,BTC,0.071,0.071,0.06651,0.07,0.07
0.004856254856254856,BTC,0.07,0.07541,0.06,0.067,0.067
0.005050505050505051,BTC,0.067,0.07,0.06141,0.07,0.07
0.005244755244755245,BTC,0.07,0.07,0.0645,0.0645,0.0645
0.005439005439005439,BTC,0.0645,0.0695,0.0645,0.067,0.067
0.005633255633255633,BTC,0.067,0.067,0.065,0.06529,0.06529
0.005827505827505828,BTC,0.06529,0.0679,0.062,0.0655,0.0655
0.006021756021756022,BTC,0.0655,0.0769,0.06243,0.07,0.07
0.006216006216006216,BTC,0.07,0.0733,0.067,0.068,0.068
0.00641025641025641,BTC,0.068,0.068,0.0667,0.0667,0.0667
0.006604506604506605,BTC,0.0667,0.0667,0.065,0.0655,0.0655
0.006798756798756799,BTC,0.0655,0.0669,0.0644,0.0664,0.0664
0.006993006993006993,BTC,0.0664,0.0664,0.0612,0.066,0.066
0.007187257187257187,BTC,0.066,0.06689,0.063,0.06491,0.06491
0.007381507381507382,BTC,0.06491,0.0665,0.06491,0.065,0.065
0.007575757575757576,BTC,0.065,0.0665,0.0641,0.0648,0.0648
0.00777000777000777,BTC,0.0648,0.0658,0.064,0.064,0.064
0.007964257964257964,BTC,0.064,0.065,0.063,0.065,0.065
0.008158508158508158,BTC,0.065,0.065,0.0641,0.0641,0.0641
0.008352758352758352,BTC,0.0641,0.0648,0.064,0.064,0.064
0.008547008547008548,BTC,0.064,0.069,0.03211,0.06497,0.06497
0.008741258741258742,BTC,0.06497,0.06497,0.06,0.06,0.06
0.008935508935508936,BTC,0.06,0.0629,0.05961,0.0629,0.0629
0.00912975912975913,BTC,0.0629,0.0634,0.0601,0.0634,0.0634
0.009324009324009324,BTC,0.0634,0.0634,0.06085,0.06085,0.06085
0.009518259518259518,BTC,0.06085,0.06238,0.06085,0.06238,0.06238
0.009712509712509712,BTC,0.06238,0.064,0.0605,0.0616,0.0616
0.009906759906759906,BTC,0.0616,0.0627,0.0616,0.0616,0.0616
0.010101010101010102,BTC,0.0616,0.06201,0.0603,0.061,0.061
0.010295260295260296,BTC,0.061,0.062,0.06099,0.062,0.062
0.01048951048951049,BTC,0.062,0.0624,0.06109,0.06111,0.06111
0.010683760683760684,BTC,0.06111,0.0618,0.06014,0.0618,0.0618
0.010878010878010878,BTC,0.0618,0.065,0.0618,0.06366,0.06366
0.011072261072261072,BTC,0.06366,0.06366,0.0615,0.0615,0.0615
0.011266511266511266,BTC,0.0615,0.064,0.0607,0.06219,0.06219
0.01146076146076146,BTC,0.06219,0.175,0.061,0.06199,0.06199
0.011655011655011656,BTC,0.06199,0.0625,0.0604,0.0604,0.0604
0.01184926184926185,BTC,0.0604,0.0619,0.0604,0.0619,0.0619
0.012043512043512044,BTC,0.0619,0.0619,0.059,0.059,0.059
0.012237762237762238,BTC,0.059,0.061,0.05761,0.061,0.061
0.012432012432012432,BTC,0.061,0.0627,0.06,0.0627,0.0627
0.012626262626262626,BTC,0.0627,0.0634,0.062,0.0621,0.0621
0.01282051282051282,BTC,0.0621,0.0633,0.0621,0.06265,0.06265
0.013014763014763014,BTC,0.06265,0.06265,0.06147,0.0622,0.0622
0.01320901320901321,BTC,0.0622,0.063,0.0615,0.06231,0.06231
0.013403263403263404,BTC,0.06231,0.0624,0.06209,0.0622,0.0622
0.013597513597513598,BTC,0.0622,0.0624,0.0617,0.06202,0.06202
0.013791763791763792,BTC,0.06202,0.06228,0.06186,0.062,0.062
0.013986013986013986,BTC,0.062,0.06228,0.0619,0.0622,0.0622
0.01418026418026418,BTC,0.0622,0.06271,0.0617,0.0619,0.0619
0.014374514374514374,BTC,0.0619,0.062,0.0615,0.06191,0.06191
0.014568764568764568,BTC,0.06191,0.06191,0.06155,0.0619,0.0619
0.014763014763014764,BTC,0.0619,0.062,0.06189,0.06197,0.06197
0.014957264957264958,BTC,0.06197,0.06197,0.06125,0.0614,0.0614
0.015151515151515152,BTC,0.0614,0.0614,0.061,0.06111,0.06111
0.015345765345765346,BTC,0.06111,0.062,0.06081,0.0613,0.0613
0.01554001554001554,BTC,0.0613,0.06301,0.0609,0.0614,0.0614
0.015734265734265736,BTC,0.0614,0.0635,0.0612,0.06281,0.06281
0.015928515928515928,BTC,0.06281,0.067,0.0628,0.067,0.067
0.016122766122766124,BTC,0.067,0.088,0.01,0.08685,0.08685
0.016317016317016316,BTC,0.08685,0.12,0.068,0.0938,0.0938
0.016511266511266512,BTC,0.0938,0.1301,0.07999,0.0965,0.0965
0.016705516705516704,BTC,0.0965,0.103,0.091,0.095,0.095
0.0168997668997669,BTC,0.095,0.099,0.082,0.0949,0.0949
0.017094017094017096,BTC,0.0949,0.105,0.092,0.105,0.105
0.017288267288267288,BTC,0.105,0.105,0.065,0.102,0.102
0.017482517482517484,BTC,0.102,0.119,0.092,0.105,0.105
0.017676767676767676,BTC,0.105,0.105,0.1,0.101,0.101
0.017871017871017872,BTC,0.101,0.1045,0.1,0.102,0.102
0.018057174307174306,BTC,0.102,0.103,0.097,0.1024,0.1024
0.0182514245014245,BTC,0.1024,0.1024,0.097,0.097,0.097
0.018445674695674697,BTC,0.097,0.103,0.094,0.099,0.099
0.01863992488992489,BTC,0.099,0.109,0.097,0.107,0.107
0.018834175084175085,BTC,0.107,0.109,0.1015,0.1025,0.1025
0.019028425278425277,BTC,0.1025,0.109,0.1025,0.1055,0.1055
0.019222675472675473,BTC,0.1055,0.19,0.1055,0.115,0.115
0.019416925666925666,BTC,0.115,0.19,0.09009,0.132,0.132
0.01961117586117586,BTC,0.132,0.18,0.132,0.1503,0.1503
0.019805426055426057,BTC,0.1503,0.19,0.1503,0.1877,0.1877
0.01999967624967625,BTC,0.1877,0.191,0.1731,0.1731,0.1731
0.020193926443926445,BTC,0.1731,0.19,0.173,0.19,0.19
0.020388176638176637,BTC,0.19,0.199,0.1875,0.1989,0.1989
0.020582426832426833,BTC,0.1989,0.1989,0.171,0.1925,0.1925
0.020776677026677026,BTC,0.1925,0.1955,0.172,0.1955,0.1955
0.02097092722092722,BTC,0.1955,0.1955,0.1905,0.1938,0.1938
0.021165177415177414,BTC,0.1938,0.275,0.125,0.1931,0.1931
0.02135942760942761,BTC,0.1931,0.236,0.1931,0.23,0.23
0.021553677803677805,BTC,0.23,0.2639,0.2101,0.26,0.26
0.021747927997927997,BTC,0.26,0.5,0.2402,0.39,0.39
0.021942178192178193,BTC,0.39,0.47,0.286,0.34,0.34
0.022136428386428385,BTC,0.34,0.37,0.2261,0.243,0.243
0.02233067858067858,BTC,0.243,0.323,0.199,0.21,0.21
0.022524928774928774,BTC,0.21,0.24,0.14,0.24,0.24
0.02271917896917897,BTC,0.24,0.24,0.21,0.2231,0.2231
0.022913429163429165,BTC,0.2231,0.29,0.223,0.2682,0.2682
0.023107679357679357,BTC,0.2682,0.3,0.2682,0.276,0.276
0.023301929551929553,BTC,0.276,0.299,0.2702,0.279,0.279
0.023496179746179745,BTC,0.279,0.2828,0.2682,0.2682,0.2682
0.02369042994042994,BTC,0.2682,0.275,0.223,0.223,0.223
0.023884680134680134,BTC,0.223,0.29,0.2116,0.2299,0.2299
0.02407893032893033,BTC,0.2299,0.283,0.2221,0.2678,0.2678
0.02427318052318052,BTC,0.2678,0.28,0.2678,0.28,0.28
0.024467430717430717,BTC,0.28,0.29,0.2682,0.283,0.283
0.024661680911680913,BTC,0.283,0.283,0.2763,0.2767,0.2767
0.024855931105931105,BTC,0.2767,0.2879,0.269,0.2879,0.2879
0.0250501813001813,BTC,0.2879,0.2879,0.276,0.2829,0.2829
0.025244431494431493,BTC,0.2829,0.283,0.2761,0.283,0.283
0.02543868168868169,BTC,0.283,0.283,0.278,0.28,0.28
0.02563293188293188,BTC,0.28,0.289,0.2761,0.2844,0.2844
0.025827182077182077,BTC,0.2844,0.2844,0.2826,0.283,0.283
0.026021432271432273,BTC,0.283,0.2846,0.27,0.27,0.27
0.026215682465682465,BTC,0.27,0.279,0.2151,0.2299,0.2299
0.02640993265993266,BTC,0.2299,0.2299,0.204,0.2082,0.2082
0.026604182854182853,BTC,0.2082,0.2299,0.2082,0.2275,0.2275
0.02679843304843305,BTC,0.2275,0.2553,0.218,0.255,0.255
0.02699268324268324,BTC,0.255,0.2552,0.243,0.251,0.251
0.027186933436933437,BTC,0.251,0.2589,0.205,0.205,0.205
0.02738118363118363,BTC,0.205,0.235,0.19,0.19,0.19
0.027575433825433825,BTC,0.19,0.225,0.1841,0.204,0.204
0.02776968401968402,BTC,0.204,0.2477,0.1701,0.233,0.233
0.027963934213934213,BTC,0.233,0.24,0.22,0.2388,0.2388
0.02815818440818441,BTC,0.2388,0.2388,0.1701,0.2,0.2
0.0283524346024346,BTC,0.2,0.204,0.1825,0.204,0.204
0.028546684796684797,BTC,0.204,0.228,0.1907,0.228,0.228
0.02874093499093499,BTC,0.228,0.228,0.2068,0.22,0.22
0.028935185185185185,BTC,0.22,0.23,0.21,0.2299,0.2299
0.02912943537943538,BTC,0.2299,0.2468,0.21,0.2467,0.2467
0.029323685573685573,BTC,0.2467,0.2467,0.238,0.238,0.238
0.02951793576793577,BTC,0.238,0.255,0.2222,0.25,0.25
0.02971218596218596,BTC,0.25,0.25,0.24,0.24,0.24
0.029906436156436157,BTC,0.24,0.2488,0.24,0.241,0.241
0.03010068635068635,BTC,0.241,0.2499,0.24,0.2401,0.2401
0.030294936544936545,BTC,0.2401,0.275,0.24,0.267,0.267
0.030489186739186738,BTC,0.267,0.267,0.24,0.24,0.24
0.030683436933436933,BTC,0.24,0.25,0.24,0.25,0.25
0.03087768712768713,BTC,0.25,0.25,0.241,0.25,0.25
0.03107193732193732,BTC,0.25,0.25,0.242,0.248,0.248
0.03126618751618752,BTC,0.248,0.25,0.2475,0.2499,0.2499
0.03146043771043771,BTC,0.2499,0.27,0.2464,0.265,0.265
0.0316546879046879,BTC,0.265,0.27,0.251,0.265,0.265
0.0318489380989381,BTC,0.265,0.281,0.2612,0.281,0.281
0.03204318829318829,BTC,0.281,0.301,0.271,0.3,0.3
0.032237438487438486,BTC,0.3,0.3,0.291,0.3,0.3
0.032431688681688685,BTC,0.3,0.3,0.292,0.3,0.3
0.03262593887593888,BTC,0.3,0.3,0.292,0.3,0.3
0.03282018907018907,BTC,0.3,0.3,0.289,0.3,0.3
0.03301443926443926,BTC,0.3,0.3,0.29,0.295,0.295
0.03320868945868946,BTC,0.295,0.2999,0.289,0.2989,0.2989
