date,ticker,open,high,low,close,MA_3
2013-07-17,BTC,97.1,100.0,96.18,98.5,98.16333333333334
2013-07-18,BTC,98.5,98.8,86.2,90.07,95.22333333333331
2013-07-19,BTC,90.07,95.2,87.6,92.0,93.52333333333333
2013-07-20,BTC,92.0,93.1,89.27,89.82,90.63
2013-07-21,BTC,89.82,92.0,88.0,92.0,91.27333333333333
2013-07-22,BTC,92.0,92.0,89.8,91.6,91.13999999999999
2013-07-23,BTC,91.6,97.13,91.6,95.56,93.05333333333333
2013-07-24,BTC,95.56,95.99,92.3,95.09,94.08333333333333
2013-07-25,BTC,95.09,97.48,93.57,96.95,95.86666666666667
2013-07-26,BTC,96.95,97.48,96.0,96.02,96.02
2013-07-27,BTC,96.02,97.0,93.0,94.4,95.79
2013-07-28,BTC,94.4,100.58,94.0,98.78,96.40000000000002
2013-07-29,BTC,98.78,102.85,98.45,101.48,98.22000000000001
2013-07-30,BTC,101.48,107.99,100.47,107.96,102.74000000000001
2013-07-31,BTC,107.96,111.65,103.55,106.21,105.21666666666665
2013-08-01,BTC,106.21,108.0,103.0,104.0,106.05666666666666
2013-08-02,BTC,104.0,108.0,101.21,104.5,104.90333333333332
2013-08-03,BTC,104.5,105.89,102.0,104.95,104.48333333333335
2013-08-04,BTC,104.95,106.0,103.5,105.12,104.85666666666668
2013-08-05,BTC,105.12,107.77,105.0,106.72,105.59666666666668
2013-08-06,BTC,106.72,107.5,105.11,106.56,106.13333333333333
2013-08-07,BTC,106.56,106.96,105.22,105.99,106.42333333333333
2013-08-08,BTC,105.99,106.65,100.96,103.05,105.2
2013-08-09,BTC,103.05,105.79,101.94,102.8,103.94666666666666
2013-08-10,BTC,102.8,103.9,102.38,103.0,102.94999999999999
2013-08-11,BTC,103.0,105.19,102.7,105.0,103.60000000000001
2013-08-12,BTC,105.0,108.12,103.5,106.81,104.93666666666667
2013-08-13,BTC,106.81,109.64,104.5,109.6,107.13666666666666
2013-08-14,BTC,109.6,115.0,108.0,112.56,109.65666666666665
2013-08-15,BTC,112.56,113.32,108.78,109.99,110.71666666666665
2013-08-16,BTC,109.99,112.3,108.21,108.99,110.51333333333334
2013-08-17,BTC,108.99,114.0,108.23,112.75,110.57666666666667
2013-08-18,BTC,112.75,114.69,112.0,113.38,111.70666666666666
2013-08-19,BTC,113.38,123.75,111.77,118.5,114.87666666666667
2013-08-20,BTC,118.5,123.01,116.82,121.2,117.69333333333333
2013-08-21,BTC,121.2,125.0,119.68,123.3,121.0
2013-08-22,BTC,123.3,124.49,120.54,122.0,122.16666666666667
2013-08-23,BTC,122.0,122.0,118.44,118.51,121.27
2013-08-24,BTC,118.51,121.39,118.02,119.6,120.03666666666668
2013-08-25,BTC,119.6,122.99,119.14,122.11,120.07333333333332
2013-08-26,BTC,122.11,122.97,119.92,120.07,120.59333333333332
2013-08-27,BTC,120.07,133.0,120.0,131.29,124.49000000000001
2013-08-28,BTC,131.29,131.72,128.02,128.76,126.70666666666666
2013-08-29,BTC,128.76,131.2,128.18,129.3,129.78333333333333
2013-08-30,BTC,129.3,142.76,128.56,138.03,132.03
2013-08-31,BTC,138.03,148.7,135.89,141.0,136.11
2013-09-01,BTC,141.0,147.29,141.0,146.01,141.68
2013-09-02,BTC,146.01,148.5,142.11,144.0,143.67
2013-09-03,BTC,144.0,148.91,142.2,144.0,144.67
2013-09-04,BTC,144.0,145.8,130.09,132.51,140.17
2013-09-05,BTC,132.51,137.97,127.24,130.2,135.57
2013-09-06,BTC,130.2,134.0,121.9,121.9,128.20333333333335
2013-09-07,BTC,121.9,131.02,121.25,128.99,127.03000000000002
2013-09-08,BTC,128.99,129.87,124.06,126.32,125.73666666666668
2013-09-09,BTC,126.32,137.48,124.0,133.1,129.47
2013-09-10,BTC,133.1,136.02,131.38,132.62,130.68
2013-09-11,BTC,132.62,145.9,127.5,142.1,135.94000000000003
2013-09-12,BTC,142.1,145.52,137.51,139.35,138.02333333333334
2013-09-13,BTC,139.35,145.6,137.82,140.66,140.70333333333335
2013-09-14,BTC,140.66,142.0,136.5,136.71,138.90666666666667
2013-09-15,BTC,136.71,141.0,135.04,138.3,138.55666666666667
2013-09-16,BTC,138.3,142.23,137.9,139.42,138.14333333333335
2013-09-17,BTC,139.42,141.37,138.0,139.15,138.95666666666668
2013-09-18,BTC,139.15,142.0,139.01,140.41,139.66
2013-09-19,BTC,140.41,141.2,131.14,135.05,138.20333333333335
2013-09-20,BTC,135.05,137.28,131.0,133.81,136.42333333333337
2013-09-21,BTC,133.81,135.99,132.0,134.38,134.41333333333333
2013-09-22,BTC,134.38,135.0,131.0,134.0,134.06333333333336
2013-09-23,BTC,134.0,135.0,132.0,133.4,133.92666666666668
2013-09-24,BTC,133.4,136.59,132.5,134.78,134.06000000000003
2013-09-25,BTC,134.78,138.0,134.7,135.0,134.39333333333335
2013-09-26,BTC,135.0,139.0,134.71,137.1,135.6266666666667
2013-09-27,BTC,137.1,142.66,134.83,138.93,137.01000000000002
2013-09-28,BTC,138.93,143.0,138.02,142.5,139.51000000000002
2013-09-29,BTC,142.5,145.81,141.36,143.88,141.77
2013-09-30,BTC,143.88,145.81,138.12,141.9,142.76
2013-10-01,BTC,141.9,144.44,139.41,140.3,142.02666666666667
2013-10-02,BTC,140.3,141.93,109.7,123.0,135.0666666666667
2013-10-03,BTC,123.0,132.0,120.1,130.99,131.43000000000004
2013-10-04,BTC,130.99,139.8,128.5,136.82,130.27
2013-10-05,BTC,136.82,138.0,135.3,136.7,134.83666666666667
2013-10-06,BTC,136.7,138.0,134.1,137.8,137.10666666666668
2013-10-07,BTC,137.8,139.0,135.12,135.8,136.76666666666668
2013-10-08,BTC,135.8,137.78,135.65,136.49,136.6966666666667
2013-10-09,BTC,136.49,142.1,135.8,139.5,137.26333333333335
2013-10-10,BTC,139.5,141.69,138.51,140.41,138.8
2013-10-11,BTC,140.41,141.85,138.87,140.1,140.00333333333333
2013-10-12,BTC,140.1,143.05,139.39,142.89,141.13333333333333
2013-10-13,BTC,142.89,147.65,141.5,147.53,143.5066666666667
2013-10-14,BTC,147.53,153.69,146.03,151.37,147.26333333333335
2013-10-15,BTC,151.37,158.1,150.62,158.09,152.33
2013-10-16,BTC,158.09,162.99,144.2,152.82,154.09333333333336
2013-10-17,BTC,152.82,159.94,150.75,157.59,156.16666666666669
2013-10-18,BTC,157.59,168.29,156.49,168.28,159.56333333333336
2013-10-19,BTC,168.28,195.8,167.08,183.15,169.67333333333335
2013-10-20,BTC,183.15,186.1,177.24,186.1,179.1766666666667
2013-10-21,BTC,186.1,197.37,183.18,192.78,187.34333333333333
2013-10-22,BTC,192.78,205.5,192.78,202.99,193.9566666666667
2013-10-23,BTC,202.99,227.98,200.7,227.97,207.91333333333333
2013-10-24,BTC,227.97,233.38,175.3,206.98,212.64666666666668
2013-10-25,BTC,206.98,208.97,176.6,197.88,210.94333333333336
2013-10-26,BTC,197.88,198.41,186.99,188.56,197.8066666666667
2013-10-27,BTC,188.56,207.81,188.56,206.91,197.78333333333333
2013-10-28,BTC,206.91,209.79,200.42,206.9,200.79
2013-10-29,BTC,206.9,216.5,204.2,216.0,209.9366666666667
2013-10-30,BTC,216.0,216.49,203.99,208.0,210.30000000000004
2013-10-31,BTC,208.0,214.99,205.43,211.17,211.72333333333336
2013-11-01,BTC,211.17,214.95,209.71,213.43,210.86666666666667
2013-11-02,BTC,213.43,214.86,211.0,211.69,212.0966666666667
2013-11-03,BTC,211.69,226.95,211.69,224.0,216.37333333333333
2013-11-04,BTC,224.0,238.98,221.95,238.16,224.61666666666667
2013-11-05,BTC,238.16,258.87,229.0,251.3,237.82000000000002
2013-11-06,BTC,251.3,272.52,251.3,264.1,251.1866666666667
2013-11-07,BTC,264.1,324.21,263.6,309.65,275.0166666666667
2013-11-08,BTC,309.65,358.0,308.01,355.0,309.5833333333333
2013-11-09,BTC,355.0,394.99,339.99,367.79,344.1466666666667
2013-11-10,BTC,367.79,372.52,289.96,336.32,353.0366666666667
2013-11-11,BTC,336.32,375.99,321.41,362.98,355.6966666666667
2013-11-12,BTC,362.98,391.79,358.97,380.04,359.78000000000003
2013-11-13,BTC,380.04,444.97,372.17,434.85,392.6233333333334
2013-11-14,BTC,434.85,447.49,402.54,433.4,416.09666666666664
2013-11-15,BTC,433.4,457.92,412.97,433.92,434.0566666666667
2013-11-16,BTC,433.92,476.94,427.98,461.96,443.0933333333333
2013-11-17,BTC,461.96,536.75,456.98,528.3,474.7266666666667
2013-11-18,BTC,528.3,787.93,521.98,785.43,591.8966666666666
2013-11-19,BTC,785.43,900.92,502.61,645.69,653.14
2013-11-20,BTC,645.69,649.99,453.29,637.97,689.6966666666667
2013-11-21,BTC,637.97,784.32,595.19,764.91,682.8566666666667
2013-11-22,BTC,764.91,821.99,682.28,802.0,734.96
2013-11-23,BTC,802.0,890.03,799.54,832.5,799.8033333333333
2013-11-24,BTC,832.5,854.99,745.21,795.01,809.8366666666667
2013-11-25,BTC,795.01,849.99,758.95,829.99,819.1666666666666
2013-11-26,BTC,829.99,974.96,825.08,969.96,864.9866666666667
2013-11-27,BTC,969.96,1094.78,914.27,1079.89,959.9466666666667
2013-11-28,BTC,1079.89,1224.48,1032.06,1101.38,1050.41
2013-11-29,BTC,1101.38,1241.92,1049.96,1206.93,1129.4000000000003
2013-11-30,BTC,1206.93,1232.94,1150.16,1205.66,1171.3233333333335
2013-12-01,BTC,1205.66,1216.84,840.27,1004.39,1138.9933333333333
2013-12-02,BTC,1004.39,1117.73,974.97,1096.56,1102.2033333333334
2013-12-03,BTC,1096.56,1185.63,1064.91,1154.86,1085.2699999999998
2013-12-04,BTC,1154.86,1239.7,1131.35,1237.55,1162.99
2013-12-05,BTC,1237.55,1239.86,869.99,1106.35,1166.2533333333333
2013-12-06,BTC,1106.35,1118.93,800.07,845.02,1062.9733333333331
2013-12-07,BTC,845.02,895.96,576.03,697.02,882.7966666666666
2013-12-08,BTC,697.02,828.96,653.03,803.96,782.0
2013-12-09,BTC,803.96,980.03,787.73,918.95,806.6433333333334
2013-12-10,BTC,918.95,1067.7,911.96,1033.72,918.8766666666667
2013-12-11,BTC,1033.72,1056.76,856.06,919.93,957.5333333333333
2013-12-12,BTC,919.93,940.98,839.51,899.98,951.21
2013-12-13,BTC,899.98,989.89,882.11,936.77,918.8933333333333
2013-12-14,BTC,936.77,947.93,875.11,908.94,915.23
2013-12-15,BTC,908.94,927.9,837.98,919.88,921.8633333333333
2013-12-16,BTC,919.88,924.94,714.03,759.92,862.9133333333334
2013-12-17,BTC,759.92,779.96,678.88,714.97,798.2566666666667
2013-12-18,BTC,714.97,716.99,454.86,540.98,671.9566666666666
2013-12-19,BTC,540.98,745.96,522.44,731.95,662.6333333333333
2013-12-20,BTC,731.95,774.39,621.25,649.96,640.9633333333335
2013-12-21,BTC,649.96,690.0,610.0,640.48,674.1300000000001
2013-12-22,BTC,640.48,699.91,614.95,639.49,643.31
2013-12-23,BTC,639.49,724.92,631.01,713.24,664.4033333333333
2013-12-24,BTC,713.24,729.94,665.98,702.75,685.16
2013-12-25,BTC,702.75,709.95,673.93,707.25,707.7466666666668
2013-12-26,BTC,707.25,829.63,707.21,801.98,737.3266666666667
2013-12-27,BTC,801.98,836.83,767.87,803.05,770.7599999999999
2013-12-28,BTC,803.05,805.97,715.6,761.99,789.0066666666667
2013-12-29,BTC,761.99,803.95,734.98,784.96,783.3333333333334
2013-12-30,BTC,784.96,818.83,780.96,804.83,783.9266666666667
2013-12-31,BTC,804.83,813.94,776.96,805.94,798.5766666666667
2014-01-01,BTC,805.94,829.93,770.97,815.94,808.9033333333333
2014-01-02,BTC,815.94,886.21,810.47,856.91,826.2633333333333
2014-01-03,BTC,856.91,888.23,839.44,884.26,852.37
2014-01-04,BTC,884.26,932.16,848.32,924.69,888.62
2014-01-05,BTC,924.69,1029.86,911.36,1014.74,941.23
2014-01-06,BTC,1014.74,1093.44,964.74,1012.65,984.0266666666666
2014-01-07,BTC,1012.65,1043.98,879.85,879.9,969.0966666666667
2014-01-08,BTC,879.9,966.9,858.9,938.84,943.7966666666667
2014-01-09,BTC,938.84,964.64,866.55,936.95,918.5633333333334
2014-01-10,BTC,936.95,964.84,905.88,957.76,944.5166666666668
2014-01-11,BTC,957.76,1010.84,935.0,1005.32,966.6766666666667
2014-01-12,BTC,1005.32,1022.67,922.07,939.79,967.6233333333333
2014-01-13,BTC,939.79,949.24,879.94,922.91,956.0066666666667
2014-01-14,BTC,922.91,942.47,904.19,919.28,927.3266666666665
2014-01-15,BTC,919.28,973.09,915.06,941.22,927.8033333333333
2014-01-16,BTC,941.22,955.53,910.5,913.49,924.6633333333333
2014-01-17,BTC,913.49,929.75,867.22,894.16,916.29
2014-01-18,BTC,894.16,924.74,884.74,905.72,904.4566666666666
2014-01-19,BTC,905.72,958.07,901.88,954.8,918.2266666666666
2014-01-20,BTC,954.8,980.54,925.96,955.95,938.8233333333334
2014-01-21,BTC,955.95,974.25,943.18,962.21,957.6533333333333
2014-01-22,BTC,962.21,973.94,934.95,950.95,956.37
2014-01-23,BTC,950.95,958.06,936.27,944.16,952.4399999999999
2014-01-24,BTC,944.16,949.52,902.89,916.55,937.2199999999999
2014-01-25,BTC,916.55,978.41,915.86,961.05,940.5866666666667
2014-01-26,BTC,961.05,1038.06,950.66,1007.0,961.5333333333333
2014-01-27,BTC,1007.0,1021.45,937.23,943.54,970.5300000000001
2014-01-28,BTC,943.54,972.61,911.65,932.68,961.0733333333333
2014-01-29,BTC,932.68,950.56,918.86,925.67,933.9633333333333
2014-01-30,BTC,925.67,953.24,909.46,941.39,933.2466666666666
2014-01-31,BTC,941.39,954.71,924.59,938.85,935.3033333333333
2014-02-01,BTC,938.85,969.19,927.8,940.42,940.2199999999999
2014-02-02,BTC,940.42,959.38,934.41,953.31,944.1933333333333
2014-02-03,BTC,953.31,959.58,931.67,931.71,941.8133333333334
2014-02-04,BTC,931.71,949.1,900.76,926.64,937.2199999999999
2014-02-05,BTC,926.64,939.75,890.05,904.52,920.9566666666666
2014-02-06,BTC,904.52,908.77,800.93,828.87,886.6766666666666
2014-02-07,BTC,828.87,833.07,651.73,695.65,809.68
2014-02-08,BTC,695.65,719.26,632.08,648.78,724.4333333333334
2014-02-09,BTC,648.78,694.12,622.53,659.57,668.0
2014-02-10,BTC,659.57,700.04,500.04,582.63,630.3266666666667
2014-02-11,BTC,582.63,609.71,550.22,578.96,607.0533333333334
2014-02-12,BTC,578.96,585.12,511.9,531.13,564.2400000000001
2014-02-13,BTC,531.13,549.2,451.33,451.44,520.51
2014-02-14,BTC,451.44,500.03,302.18,427.68,470.0833333333333
2014-02-15,BTC,427.68,447.94,310.08,371.07,416.73
2014-02-16,BTC,371.07,540.03,220.37,299.8,366.18333333333334
2014-02-17,BTC,299.8,411.21,263.36,272.28,314.3833333333333
2014-02-18,BTC,272.28,370.12,248.31,293.95,288.6766666666667
2014-02-19,BTC,293.95,308.63,257.24,261.53,275.92
2014-02-20,BTC,261.53,271.61,109.22,111.92,222.46666666666667
2014-02-21,BTC,111.92,160.15,91.66,111.56,161.67
2014-02-22,BTC,111.56,290.59,96.72,255.59,159.69
2014-02-23,BTC,255.59,349.15,220.31,310.17,225.7733333333333
2014-02-24,BTC,310.17,316.88,131.85,174.0,246.58666666666667
2014-02-25,BTC,174.0,174.64,102.33,135.78,206.65
2014-02-26,BTC,135.78,650.0,135.78,593.14,300.97333333333336
2014-02-27,BTC,593.14,629.9,580.5,596.49,441.8033333333333
2014-02-28,BTC,596.49,599.0,570.0,573.94,587.8566666666667
2014-03-01,BTC,573.94,573.94,262.77,557.39,575.94
2014-03-02,BTC,557.39,562.93,541.54,544.56,558.63
2014-03-03,BTC,544.56,695.44,544.56,662.18,588.0433333333332
2014-03-04,BTC,662.18,686.22,645.16,661.85,622.8633333333333
2014-03-05,BTC,661.85,665.97,636.77,658.3,660.7766666666666
2014-03-06,BTC,658.3,661.83,636.22,648.26,656.1366666666667
2014-03-07,BTC,648.26,655.2,600.31,616.73,641.0966666666667
2014-03-08,BTC,616.73,625.68,588.58,609.21,624.7333333333333
2014-03-09,BTC,609.21,637.6,598.51,627.05,617.6633333333333
2014-03-10,BTC,627.05,633.68,594.7,612.97,616.41
2014-03-11,BTC,612.97,619.7,599.92,608.69,616.2366666666667
2014-03-12,BTC,608.69,640.79,608.2,619.43,613.6966666666667
2014-03-13,BTC,619.43,636.13,616.06,625.04,617.7199999999999
2014-03-14,BTC,625.04,631.23,610.61,614.03,619.5
2014-03-15,BTC,614.03,628.83,609.18,624.03,621.0333333333333
2014-03-16,BTC,624.03,627.28,613.17,619.14,619.0666666666667
2014-03-17,BTC,619.14,622.49,602.74,606.38,616.5166666666668
2014-03-18,BTC,606.38,611.72,585.66,598.93,608.15
2014-03-19,BTC,598.93,607.08,590.14,594.96,600.09
2014-03-20,BTC,594.96,598.41,560.35,565.99,586.6266666666667
2014-03-21,BTC,565.99,587.42,540.22,549.6,570.1833333333334
2014-03-22,BTC,549.6,569.96,537.16,564.34,559.9766666666667
2014-03-23,BTC,564.34,564.34,538.63,551.16,555.0333333333333
2014-03-24,BTC,551.16,572.52,531.27,567.56,561.02
2014-03-25,BTC,567.56,569.66,550.43,562.89,560.5366666666666
2014-03-26,BTC,562.89,575.42,546.26,562.45,564.3
2014-03-27,BTC,562.45,567.75,460.45,460.45,528.5966666666667
2014-03-28,BTC,460.45,514.95,453.75,482.61,501.83666666666664
2014-03-29,BTC,482.61,494.28,473.78,477.11,473.39000000000004
2014-03-30,BTC,477.11,479.04,424.03,446.92,468.87999999999994
2014-03-31,BTC,446.92,473.43,422.49,444.66,456.23
2014-04-01,BTC,444.66,487.35,438.03,463.45,451.6766666666667
2014-04-02,BTC,463.45,480.27,409.25,424.37,444.16
2014-04-03,BTC,424.37,448.74,386.67,436.31,441.3766666666666
2014-04-04,BTC,436.31,456.46,415.51,444.36,435.0133333333333
2014-04-05,BTC,444.36,461.17,439.37,456.63,445.76666666666665
2014-04-06,BTC,456.63,472.38,446.3,455.69,452.2266666666667
2014-04-07,BTC,455.69,485.06,447.98,462.38,458.2333333333333
2014-04-08,BTC,462.38,480.69,457.57,466.56,461.54333333333335
2014-04-09,BTC,466.56,479.66,451.07,457.34,462.0933333333333
2014-04-10,BTC,457.34,463.45,384.63,384.63,436.1766666666667
2014-04-11,BTC,384.63,450.4,355.71,435.14,425.7033333333334
2014-04-12,BTC,435.14,469.83,428.02,437.65,419.14000000000004
2014-04-13,BTC,437.65,454.15,409.85,427.6,433.4633333333333
2014-04-14,BTC,427.6,497.83,420.08,478.38,447.8766666666667
2014-04-15,BTC,478.38,526.63,466.43,526.43,477.46999999999997
2014-04-16,BTC,526.43,549.05,496.08,536.95,513.92
2014-04-17,BTC,536.95,537.03,486.89,502.0,521.7933333333334
2014-04-18,BTC,502.0,512.15,472.0,485.52,508.1566666666667
2014-04-19,BTC,485.52,516.89,473.16,506.02,497.84666666666664
2014-04-20,BTC,506.02,522.22,488.69,498.51,496.68333333333334
2014-04-21,BTC,498.51,524.67,490.66,495.16,499.8966666666667
2014-04-22,BTC,495.16,520.51,483.39,487.91,493.85999999999996
2014-04-23,BTC,487.91,509.96,482.25,487.3,490.1233333333334
2014-04-24,BTC,487.3,507.33,477.22,500.29,491.8333333333333
2014-04-25,BTC,500.29,502.49,438.33,464.49,484.02666666666664
2014-04-26,BTC,464.49,468.68,448.57,457.87,474.2166666666667
2014-04-27,BTC,457.87,461.4,437.39,443.18,455.18
2014-04-28,BTC,443.18,451.12,420.78,441.92,447.6566666666667
2014-04-29,BTC,441.92,453.78,430.71,446.12,443.74
2014-04-30,BTC,446.12,452.64,430.89,445.63,444.5566666666667
2014-05-01,BTC,445.63,464.49,444.51,460.13,450.6266666666667
2014-05-02,BTC,460.13,463.38,442.0,453.67,453.1433333333334
2014-05-03,BTC,453.67,454.2,429.09,438.65,450.81666666666666
2014-05-04,BTC,438.65,446.61,428.79,436.05,442.78999999999996
2014-05-05,BTC,436.05,443.86,426.37,430.87,435.19
2014-05-06,BTC,430.87,434.95,420.23,432.19,433.0366666666667
2014-05-07,BTC,432.19,458.78,423.55,446.55,436.5366666666667
2014-05-08,BTC,446.55,455.5,439.5,441.11,439.95
2014-05-09,BTC,441.11,455.78,438.5,445.45,444.36999999999995
2014-05-10,BTC,445.45,459.46,441.43,451.9,446.15333333333336
2014-05-11,BTC,451.9,455.4,429.02,433.23,443.52666666666664
2014-05-12,BTC,433.23,441.07,430.19,438.21,441.1133333333333
2014-05-13,BTC,438.21,442.27,432.74,433.92,435.12000000000006
2014-05-14,BTC,433.92,444.28,433.88,442.63,438.25333333333333
2014-05-15,BTC,442.63,450.03,441.47,448.1,441.55
2014-05-16,BTC,448.1,455.15,441.86,453.63,448.11999999999995
2014-05-17,BTC,453.63,455.94,452.23,452.79,451.50666666666666
2014-05-18,BTC,452.79,454.0,449.04,450.14,452.18666666666667
2014-05-19,BTC,450.14,451.69,441.2,443.9,448.9433333333333
2014-05-20,BTC,443.9,486.23,437.25,484.57,459.53666666666663
2014-05-21,BTC,484.57,495.21,481.73,488.84,472.43666666666667
2014-05-22,BTC,488.84,519.25,485.55,515.36,496.25666666666666
2014-05-23,BTC,515.36,540.88,515.18,518.09,507.43
2014-05-24,BTC,518.09,526.65,510.42,520.46,517.9699999999999
2014-05-25,BTC,520.46,575.19,520.46,570.44,536.33
2014-05-26,BTC,570.44,586.41,564.65,582.01,557.6366666666667
2014-05-27,BTC,582.01,586.22,555.28,570.1,574.1833333333333
2014-05-28,BTC,570.1,581.81,562.56,570.84,574.3166666666667
2014-05-29,BTC,570.84,573.83,557.7,564.42,568.4533333333333
2014-05-30,BTC,564.42,613.26,564.02,612.35,582.5366666666667
2014-05-31,BTC,612.35,629.04,604.73,627.91,601.56
2014-06-01,BTC,627.91,674.98,621.95,649.79,630.0166666666667
2014-06-02,BTC,649.79,662.63,625.46,655.49,644.3966666666666
2014-06-03,BTC,655.49,676.47,631.42,669.43,658.2366666666667
2014-06-04,BTC,669.43,669.78,602.1,638.93,654.6166666666667
2014-06-05,BTC,638.93,665.39,635.59,660.18,656.18
2014-06-06,BTC,660.18,663.84,647.12,650.41,649.84
2014-06-07,BTC,650.41,659.77,641.02,651.67,654.0866666666666
2014-06-08,BTC,651.67,658.88,648.67,651.05,651.0433333333334
2014-06-09,BTC,651.05,652.12,639.08,644.35,649.0233333333333
2014-06-10,BTC,644.35,661.44,641.68,655.62,650.34
2014-06-11,BTC,655.62,663.04,642.28,642.95,647.64
2014-06-12,BTC,642.95,643.8,591.12,597.13,631.9
2014-06-13,BTC,597.13,619.14,594.87,610.35,616.81
2014-06-14,BTC,610.35,613.77,563.68,583.42,596.9666666666667
2014-06-15,BTC,583.42,587.83,560.85,582.29,592.02
2014-06-16,BTC,582.29,606.14,580.45,599.08,588.2633333333333
2014-06-17,BTC,599.08,608.43,594.86,605.09,595.4866666666667
2014-06-18,BTC,605.09,614.4,603.61,606.21,603.46
2014-06-19,BTC,606.21,612.58,598.67,600.17,603.8233333333334
2014-06-20,BTC,600.17,602.05,587.1,590.75,599.0433333333334
2014-06-21,BTC,590.75,599.21,584.82,597.04,595.9866666666667
2014-06-22,BTC,597.04,610.08,591.99,603.62,597.1366666666667
2014-06-23,BTC,603.62,604.65,582.86,591.17,597.2766666666666
2014-06-24,BTC,591.17,595.65,585.41,588.77,594.52
2014-06-25,BTC,588.77,589.56,566.88,568.45,582.7966666666666
2014-06-26,BTC,568.45,582.71,565.85,582.7,579.9733333333334
2014-06-27,BTC,582.7,603.94,580.14,602.23,584.46
2014-06-28,BTC,602.23,608.76,593.97,597.56,594.1633333333334
2014-06-29,BTC,597.56,604.28,593.19,601.06,600.2833333333333
2014-06-30,BTC,601.06,637.28,596.55,635.14,611.2533333333332
2014-07-01,BTC,635.14,652.54,634.09,643.19,626.4633333333333
2014-07-02,BTC,643.19,652.1,604.58,645.72,641.35
2014-07-03,BTC,645.72,646.4,633.58,638.03,642.3133333333334
2014-07-04,BTC,638.03,642.22,623.04,623.96,635.9033333333333
2014-07-05,BTC,623.96,627.8,619.69,622.96,628.3166666666667
2014-07-06,BTC,622.96,629.44,622.65,626.65,624.5233333333334
2014-07-07,BTC,626.65,627.93,607.32,613.6,621.07
2014-07-08,BTC,613.6,619.65,609.35,615.32,618.5233333333334
2014-07-09,BTC,615.32,623.82,610.53,623.0,617.3066666666667
2014-07-10,BTC,623.0,624.95,611.66,618.39,618.9033333333333
2014-07-11,BTC,618.39,633.62,616.11,632.9,624.7633333333333
2014-07-12,BTC,632.9,638.59,625.9,635.9,629.0633333333333
2014-07-13,BTC,635.9,638.64,627.54,628.03,632.2766666666666
2014-07-14,BTC,628.03,628.99,616.06,618.32,627.4166666666666
2014-07-15,BTC,618.32,624.42,617.3,619.6,621.9833333333333
2014-07-16,BTC,619.6,622.36,614.15,614.8,617.5733333333334
2014-07-17,BTC,614.8,632.55,610.01,626.58,620.3266666666667
2014-07-18,BTC,626.58,630.15,617.92,627.47,622.9499999999999
2014-07-19,BTC,627.47,634.14,625.14,627.04,627.0300000000001
2014-07-20,BTC,627.04,627.93,619.96,620.98,625.1633333333334
2014-07-21,BTC,620.98,625.93,615.02,625.13,624.3833333333333
2014-07-22,BTC,625.13,628.81,620.0,622.53,622.88
2014-07-23,BTC,622.53,624.99,621.0,621.69,623.1166666666667
2014-07-24,BTC,621.69,621.96,599.38,601.87,615.3633333333333
2014-07-25,BTC,601.87,609.06,597.4,600.5,608.02
2014-07-26,BTC,600.5,602.98,593.25,596.0,599.4566666666666
2014-07-27,BTC,596.0,601.49,593.69,595.03,597.1766666666667
2014-07-28,BTC,595.03,597.49,578.14,587.93,592.9866666666667
2014-07-29,BTC,587.93,591.28,579.53,585.77,589.5766666666667
2014-07-30,BTC,585.77,586.13,564.18,564.64,579.4466666666666
2014-07-31,BTC,564.64,593.73,564.01,589.52,579.9766666666666
2014-08-01,BTC,589.52,603.99,586.43,598.78,584.3133333333334
2014-08-02,BTC,598.78,598.91,587.42,591.72,593.34
2014-08-03,BTC,591.72,592.06,580.62,588.94,593.1466666666666
2014-08-04,BTC,588.94,595.09,586.49,592.77,591.1433333333333
2014-08-05,BTC,592.77,594.25,585.44,588.76,590.1566666666668
2014-08-06,BTC,588.76,593.79,587.2,589.77,590.4333333333334
2014-08-07,BTC,589.77,595.08,587.92,592.8,590.4433333333333
2014-08-08,BTC,592.8,608.2,592.08,595.85,592.8066666666666
2014-08-09,BTC,595.85,595.85,587.41,589.52,592.7233333333334
2014-08-10,BTC,589.52,596.64,588.06,592.06,592.4766666666666
2014-08-11,BTC,592.06,593.62,571.72,575.89,585.8233333333333
2014-08-12,BTC,575.89,578.29,561.98,567.66,578.5366666666666
2014-08-13,BTC,567.66,573.51,523.15,542.1,561.8833333333333
2014-08-14,BTC,542.1,544.94,495.94,504.8,538.1866666666667
2014-08-15,BTC,504.8,515.24,483.21,496.45,514.4499999999999
2014-08-16,BTC,496.45,524.25,483.24,522.01,507.75333333333333
2014-08-17,BTC,522.01,524.71,478.22,485.5,501.32
2014-08-18,BTC,485.5,493.26,449.95,462.18,489.8966666666667
2014-08-19,BTC,462.18,487.05,455.8,485.12,477.59999999999997
2014-08-20,BTC,485.12,521.84,468.51,516.78,488.02666666666664
2014-08-21,BTC,516.78,537.17,511.36,517.94,506.6133333333333
2014-08-22,BTC,517.94,524.44,500.57,516.1,516.94
2014-08-23,BTC,516.1,516.82,493.98,497.68,510.5733333333333
2014-08-24,BTC,497.68,514.82,496.81,509.71,507.83
2014-08-25,BTC,509.71,511.33,499.71,502.93,503.44
2014-08-26,BTC,502.93,516.04,501.81,512.56,508.3999999999999
2014-08-27,BTC,512.56,527.37,512.56,515.23,510.23999999999995
